Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Event_Window,Event_Earnings_Date,Daily_Return,Relative_Volume,Rolling_Volatility_10D,Moving_Average_10D,Volume_Change_Pct,Price_Change_Pct,Distance_From_Earnings_Event,IF_Anomaly,IF_Anomaly_Score,OCSVM_Anomaly,OCSVM_Anomaly_Score,LOF_Anomaly,LOF_Anomaly_Score,Model_Agreement_Count
2021-06-11,167.4824981689453,168.32899475097656,166.67250061035156,167.3415069580078,167.3415069580078,56348000,AMZN,0,,-0.0008418265339896,1.1027869109127917,0.010770897070227,162.54344940185547,-18.95872285344456,-0.0841826533989675,30,0,-0.14935205297393556,0,-0.7367227421771689,0,1.0455402234908897,0
2021-06-14,167.3415069580078,169.25,166.77499389648438,169.19349670410156,169.19349670410156,51394000,AMZN,0,,0.0110671272164322,0.9958456375318746,0.0107945872222778,163.34744873046876,-8.791793852488105,1.1067127216432215,31,0,-0.14398136194530603,0,-0.7555701928005658,0,1.014488222138343,0
2021-06-15,169.1999969482422,169.84950256347656,168.15550231933594,169.156494140625,169.156494140625,48524000,AMZN,0,,-0.0002186996793457,0.9315737537484498,0.0107257239024774,164.1698486328125,-5.584309452465264,-0.0218699679345735,31,0,-0.15133262108029616,0,-0.8550335794622512,0,0.9959616844087039,0
2021-06-16,169.60000610351562,171.3175048828125,168.02650451660156,170.7624969482422,170.7624969482422,84056000,AMZN,0,,0.0094941835711142,1.6139599006155845,0.0108157538434727,165.0761489868164,73.22562031159838,0.94941835711142,30,0,-0.06974561273242164,0,-0.7574273313258377,0,1.1451753950766626,0
2021-06-17,170.15899658203125,174.86000061035156,170.0500030517578,174.46200561523438,174.46200561523438,102730000,AMZN,0,,0.0216646437778049,1.8196084821776497,0.0093128320344158,166.5873001098633,22.216141619872467,2.166464377780497,29,0,-0.06219021338670527,1,0.000419074910507522,0,1.2401805950533924,1
2021-06-18,173.99949645996094,175.35000610351562,173.6855010986328,174.34500122070312,174.34500122070312,104954000,AMZN,0,,-0.0006706583139327,1.6946213363989822,0.0097902075709394,167.9906997680664,2.1648982770368974,-0.0670658313932759,28,0,-0.10199860890806911,0,-0.20604315849213206,0,1.361783336755948,0
2021-06-21,173.8209991455078,174.10000610351562,171.6999969482422,172.697998046875,172.697998046875,65542000,AMZN,0,,-0.009446804682075,0.9648518466176748,0.0108383471604691,169.27044982910155,-37.5516893115079,-0.9446804682075038,27,0,-0.134415598901159,0,-0.6529588951799421,0,1.0713036459854255,0
2021-06-22,172.9029998779297,176.18899536132812,172.80450439453125,175.27200317382812,175.27200317382812,66902000,AMZN,0,,0.0149046610618754,0.9550306771236308,0.0102119320399488,170.477099609375,2.075005340087266,1.490466106187549,26,0,-0.1605508005071426,0,-0.921882846931497,0,1.0057922931539942,0
2021-06-23,175.25,176.0500030517578,174.16000366210938,175.1909942626953,175.1909942626953,56266000,AMZN,0,,-0.0004621896804161,0.8048463001902473,0.0104889870048592,171.59044952392577,-15.897880481898897,-0.0462189680416114,25,0,-0.168804164323053,0,-1.025146551537775,0,0.9672802523527124,0
2021-06-24,175.3820037841797,176.2429962158203,171.54249572753906,172.45399475097656,172.45399475097656,76640000,AMZN,0,,-0.0156229463919513,1.08517428771278,0.011302203894945,172.0875991821289,36.21014466996056,-1.562294639195139,24,0,-0.14693433714211318,0,-0.9897386210774712,0,1.0249638767149414,0
2021-06-25,173.1999969482422,173.24099731445312,169.70899963378906,170.072998046875,170.072998046875,78820000,AMZN,0,,-0.0138065616139523,1.1049181614789811,0.0124731140726763,172.36074829101562,2.844467640918591,-1.3806561613952328,23,0,-0.1656003969306522,0,-1.1917167844170171,0,0.9933993294811625,0
2021-06-28,170.8000030517578,172.39999389648438,170.67550659179688,172.1945037841797,172.1945037841797,44856000,AMZN,0,,0.0124740891362422,0.6095989823708802,0.0125979473910109,172.66084899902344,-43.09058614564832,1.247408913624226,22,0,-0.11682007379085135,0,-0.6184759029402063,0,1.1072980653697502,0
2021-06-29,171.9409942626953,172.80149841308594,171.15150451660156,172.40699768066406,172.40699768066406,41968000,AMZN,0,,0.0012340341405479,0.5754638072645998,0.0125800487734334,172.98589935302735,-6.438380595683968,0.1234034140547901,21,0,-0.14919648762134735,0,-0.989176973858279,0,0.9958910591998471,0
2021-06-30,172.05299377441406,173.5800018310547,171.75,172.00799560546875,172.00799560546875,48080000,AMZN,0,,-0.0023143032508132,0.6652516693555305,0.0123480273480015,173.11044921875,14.56347693480746,-0.2314303250813276,20,0,-0.16483547209490168,0,-1.0118490946127183,0,1.0127760690518275,0
2021-07-01,171.73049926757812,172.85000610351562,170.4709930419922,171.64849853515625,171.64849853515625,40742000,AMZN,0,,-0.002090002090002,0.5932511889195321,0.0099366646184361,172.8290985107422,-15.262063227953416,-0.2090002090002096,19,0,-0.15552968556777308,0,-0.7164042494075442,0,1.0038550030867508,0
2021-07-02,172.58200073242188,175.58599853515625,171.8459930419922,175.5489959716797,175.5489959716797,63388000,AMZN,0,,0.0227237492306089,1.0145813659426668,0.0125775568070039,172.94949798583986,55.58391831525207,2.2723749230608936,18,0,-0.126175159355844,0,-0.8429817291299675,0,1.090317521738596,0
2021-07-06,176.5054931640625,184.2740020751953,176.4499969482422,183.78700256347656,183.78700256347656,134896000,AMZN,0,,0.0469271074220547,2.3130156857634723,0.0186584693488341,174.0583984375,112.80999558276012,4.692710742205475,17,1,0.04766660866147587,0,-0.37089668651157526,0,1.2985391113843865,1
2021-07-07,185.86900329589844,186.7100067138672,183.94549560546875,184.82899475097656,184.82899475097656,106562000,AMZN,0,,0.0056695640767094,1.6329889450439654,0.0184175704390391,175.01409759521485,-21.004329261060374,0.5669564076709488,16,0,-0.13053209971431612,0,-0.9347405434089477,1,1.4188279496588918,1
2021-07-08,182.1779937744141,187.9994964599609,181.0559997558593,186.57049560546875,186.57049560546875,103612000,AMZN,0,,0.0094222275938824,1.4968116980488806,0.018328656482962,176.15204772949218,-2.768341435033128,0.9422227593882448,15,0,-0.1499487972930909,0,-1.4867772193162265,0,1.2208201772919425,0
2021-07-09,186.12600708007807,187.3999938964844,184.6699981689453,185.9669952392578,185.9669952392578,74964000,AMZN,0,,-0.0032347042025718,1.0136242434731817,0.0170437304648146,177.50334777832032,-27.64930703007373,-0.3234704202571881,14,0,-0.1673869944779111,0,-1.4733154819185907,0,1.032039057502729,0
2021-07-12,187.1999969482422,187.864501953125,184.8394927978516,185.9275054931641,185.9275054931641,51432000,AMZN,0,,-0.0002123481429751,0.6970163493646733,0.0156204189406084,179.08879852294922,-31.391067712502,-0.0212348142975105,13,0,-0.1602360691943443,0,-1.130174978903142,0,0.9865605173222928,0
2021-07-13,185.10499572753903,188.6540069580078,183.5659942626953,183.8679962158203,183.8679962158203,76918000,AMZN,0,,-0.0110769478237284,1.082589725545391,0.016780776565163,180.2561477661133,49.55280759060508,-1.1076947823728478,12,0,-0.1465836351746514,0,-1.3339074962533646,0,1.040414225336402,0
2021-07-14,185.4425048828125,185.88299560546875,183.04150390625,184.08399963378903,184.08399963378903,65932000,AMZN,0,,0.0011747744165069,0.8878989229182209,0.0167829335150344,181.4238479614258,-14.282742661015623,0.1174774416506929,11,0,-0.17302102380377543,0,-1.521276185999402,0,0.9578083370492264,0
2021-07-15,184.7100067138672,184.7700042724609,181.04600524902344,181.5599975585937,181.5599975585937,63706000,AMZN,1,2021-07-29,-0.0137111431749447,0.8311003149273476,0.0178180470842756,182.3790481567383,-3.37620578778135,-1.3711143174944709,10,0,-0.16388926224286016,0,-1.325796093809509,0,0.986768306332201,0
2021-07-16,181.66549682617188,182.3029937744141,178.5229949951172,178.68150329589844,178.68150329589844,80874000,AMZN,1,2021-07-29,-0.0158542316666769,1.0339933925886529,0.0189690547471472,183.0823486328125,26.94879603177094,-1.5854231666676988,9,0,-0.1482597716986453,0,-1.4141292877961078,0,1.0434603836580576,0
2021-07-19,176.62899780273438,177.510498046875,174.95799255371094,177.47950744628906,177.47950744628906,75692000,AMZN,1,2021-07-29,-0.0067270300923025,0.9205092157940564,0.0180337596287601,183.27539978027343,-6.407498083438434,-0.6727030092302577,8,0,-0.16739507952753907,0,-1.4563262877193708,0,0.9789014247244344,0
2021-07-20,178.36599731445312,179.60000610351562,175.89999389648438,178.6595001220703,178.6595001220703,65114000,AMZN,1,2021-07-29,0.0066486136498793,0.7801933409059321,0.0088598399109001,182.7626495361328,-13.975056809174024,0.6648613649879342,7,0,-0.1521581555700764,0,-0.45552650632436054,0,1.013230277579635,0
2021-07-21,178.81900024414062,179.32249450683594,177.1820068359375,179.25999450683594,179.25999450683594,46380000,AMZN,1,2021-07-29,0.0033611108525173,0.6064282968491356,0.0086423334567829,182.20574951171875,-28.771078416316,0.3361110852517335,6,0,-0.11642897784467993,0,-0.04163655161046931,0,1.090514737092273,0
2021-07-22,179.3614959716797,182.00100708007807,179.11349487304688,181.9015045166016,181.9015045166016,65308000,AMZN,1,2021-07-29,0.0147356358959662,0.926848929358069,0.0096023722836153,181.73885040283204,40.81069426476929,1.473563589596627,5,0,-0.11979587876506187,0,-0.21875323621425302,0,1.010625269441915,0
2021-07-23,182.0,183.3054962158203,181.1020050048828,182.83200073242188,182.83200073242188,48726000,AMZN,1,2021-07-29,0.0051153849347922,0.7312702605354785,0.0098891559541536,181.42535095214845,-25.39045752434618,0.5115384934792244,4,0,-0.13550298940466127,0,-0.24164667727265776,0,1.0331633033074545,0
2021-07-26,183.6584930419922,185.60400390625,182.3625030517578,184.99099731445312,184.99099731445312,58002000,AMZN,1,2021-07-29,0.0118086361981619,0.906165147590465,0.0107749056038564,181.33170013427736,19.037064400935844,1.180863619816197,3,0,-0.14271916678879948,0,-0.4132316161906644,0,1.0227786226196227,0
2021-07-27,184.9250030517578,184.9250030517578,179.3074951171875,181.3195037841797,181.3195037841797,82638000,AMZN,1,2021-07-29,-0.0198468767862931,1.2779362006148594,0.0120206247097563,181.07685089111328,42.47439743457122,-1.9846876786293155,2,0,-0.10179678666088221,0,-0.4296608005077034,0,1.0632818292239619,0
2021-07-28,181.68899536132807,182.92100524902344,180.0500030517578,181.51600646972656,181.51600646972656,59988000,AMZN,1,2021-07-29,0.0010837371680696,0.9195367060511488,0.0120185516687206,180.82005157470704,-27.40869817759384,0.1083737168069642,1,0,-0.12431998560473306,0,-0.3541832965901417,0,1.0510102357561688,0
2021-07-29,181.3874969482422,181.8975067138672,179.00050354003906,179.99600219726562,179.99600219726562,110400000,AMZN,0,,-0.0083739406899878,1.707846813566244,0.0115160663273831,180.6636520385742,84.0368073614723,-0.8373940689987869,0,0,-0.030671265754821486,0,-0.212748198452533,0,1.2102813299387665,0
2021-07-30,167.3975067138672,168.40699768066406,165.3489990234375,166.37950134277344,166.37950134277344,199312000,AMZN,0,,-0.0756489071327776,2.875568803183278,0.0262703491994028,179.4334518432617,80.53623188405797,-7.56489071327776,1,1,0.09821172645859555,0,-0.23713221552992536,0,1.3738088519257252,1
2021-08-02,167.65499877929688,167.9459991455078,165.85000610351562,166.57400512695312,166.57400512695312,67078000,AMZN,0,,0.0011690369463182,0.8265316181181921,0.0263906543415603,178.34290161132813,-66.34522758288513,0.1169036946318202,2,0,-0.07224610095734063,0,-0.27957302721335786,0,1.261053125532091,0
2021-08-03,167.03599548339844,169.5500030517578,164.98849487304688,168.31199645996094,168.31199645996094,83146000,AMZN,0,,0.0104337488414427,1.035511728061414,0.0266183061201349,177.3081512451172,23.954202570142225,1.043374884144277,3,0,-0.13127563123698255,0,-1.3311181557559166,0,1.1022304213526661,0
2021-08-04,168.96749877929688,169.44400024414062,167.2779998779297,167.73599243164062,167.73599243164062,43678000,AMZN,0,,-0.0034222398904129,0.5320240006431354,0.0264500102162367,176.15575103759767,-47.468308758088185,-0.3422239890412903,4,0,-0.09097440119546757,0,-0.5578282053871657,0,1.0676178565363046,0
2021-08-05,167.81100463867188,169.4499969482422,167.04600524902344,168.79949951171875,168.79949951171875,48670000,AMZN,0,,0.0063403629993816,0.5947870889528717,0.0258344110166992,174.84555053710938,11.429094738770097,0.6340362999381677,5,0,-0.136643384433411,0,-1.010187133392539,0,1.0185770303849682,0
2021-08-06,168.75,168.75,166.45199584960938,167.2469940185547,167.2469940185547,52752000,AMZN,0,,-0.0091973346938524,0.6580526372252813,0.0254743283213006,173.28704986572265,8.387096774193559,-0.919733469385242,6,0,-0.13580905362875206,0,-1.180025681166807,0,1.0367818170469973,0
2021-08-09,167.1804962158203,167.74400329589844,166.42599487304688,167.093505859375,167.093505859375,42964000,AMZN,0,,-0.0009177334401756,0.5332744171267426,0.0246478815918128,171.49730072021484,-18.554746739460118,-0.0917733440175649,7,0,-0.13468842888126015,0,-1.0988973163718363,0,1.0208084726782194,0
2021-08-10,167.25050354003906,167.89999389648438,165.75,166.03399658203125,166.03399658203125,48252000,AMZN,0,,-0.0063408166098054,0.6103012043621131,0.024407362982596,169.96875,12.307978772926177,-0.6340816609805455,8,0,-0.14798910984695562,0,-1.164550514966134,0,1.0545247062356564,0
2021-08-11,166.57249450683594,166.88499450683594,163.88949584960938,164.60549926757812,164.60549926757812,58944000,AMZN,0,,-0.0086036434938633,0.779435099968264,0.0241764266584289,168.27769927978517,22.158666998259147,-0.8603643493863333,9,0,-0.1560658347499621,0,-1.3991717364700778,0,1.0902446180355603,0
2021-08-12,164.5,165.72549438476562,163.48350524902344,165.1750030517578,165.1750030517578,46282000,AMZN,0,,0.0034598101929383,0.6128475256754538,0.0245224238894782,166.79559936523438,-21.48140608034745,0.3459810192938395,10,0,-0.1447461244576978,0,-1.3966312469270799,0,1.0352693779702349,0
2021-08-13,165.2834930419922,165.30349731445312,164.14999389648438,164.69850158691406,164.69850158691406,41134000,AMZN,0,,-0.0028848279463596,0.5952150119089307,0.0064305576077788,166.62749938964845,-11.12311481785575,-0.2884827946359691,11,0,-0.1317696014023736,0,-4.824711648332425e-05,0,1.1260493795611348,0
2021-08-16,164.14999389648438,165.0,160.55650329589844,164.94949340820312,164.94949340820312,66394000,AMZN,0,,0.001523947205777,1.2458997935822855,0.0064448002408732,166.46504821777344,61.40905333787134,0.1523947205777087,12,0,-0.1029878912436814,0,-0.44934274428137533,0,1.133820766339082,0
2021-08-17,163.875,164.02450561523438,161.28399658203125,162.09800720214844,162.09800720214844,67758000,AMZN,0,,-0.0172870261504718,1.273129706735611,0.0069416680833805,165.8436492919922,2.0544025062505744,-1.728702615047184,13,0,-0.13089099977614027,0,-0.3562702836805407,0,1.0877412070627328,0
2021-08-18,162.09950256347656,162.7050018310547,160.0,160.06100463867188,160.06100463867188,56086000,AMZN,0,,-0.0125664873901643,1.0851966224740146,0.0074777738405591,165.0761505126953,-17.2260102128162,-1.2566487390164305,14,0,-0.14140613085588022,0,-0.4187203183212027,0,1.0959382116486116,0
2021-08-19,159.7010040283203,161.64999389648438,159.1230010986328,159.3874969482422,159.3874969482422,75658000,AMZN,0,,-0.0042078187123096,1.4295701728529426,0.0064255594270961,164.13495025634765,34.89640908604643,-0.4207818712309685,15,0,-0.11590082365722648,0,-0.6056882931856196,0,1.1340145130807782,0
2021-08-20,160.19349670410156,160.3905029296875,158.78799438476562,159.99749755859375,159.99749755859375,67168000,AMZN,0,,0.0038271547143353,1.2075710505120238,0.0069379715914278,163.41000061035157,-11.22154960480055,0.3827154714335368,16,0,-0.14584213228900583,0,-0.574745202797001,0,1.094442145220902,0
2021-08-23,160.59500122070312,164.0449981689453,160.50050354003906,163.2935028076172,163.2935028076172,65362000,AMZN,0,,0.0206003550012798,1.1454156736296088,0.0105398544938517,163.03000030517578,-2.688780371605526,2.060035500127988,17,0,-0.15250433090809185,0,-0.8897223287117049,0,1.0519316556887186,0
2021-08-24,164.0,165.77450561523438,163.72900390625,165.28900146484375,165.28900146484375,51036000,AMZN,0,,0.0122203187690665,0.8605856623015726,0.011342760389096,162.95550079345702,-21.917933967748848,1.2220318769066596,18,0,-0.1656509469800561,0,-0.9574971349775661,0,1.0175581508707088,0
2021-08-25,165.49349975585938,166.0500030517578,164.3074951171875,164.95899963378906,164.95899963378906,33606000,AMZN,0,,-0.001996514154784,0.5640275115722481,0.0109984823456087,162.99085083007813,-34.15236303785563,-0.1996514154784079,19,0,-0.13501642257900437,0,-0.5880352199290302,0,1.0444430477504114,0
2021-08-26,164.9499969482422,166.60000610351562,164.8000030517578,165.8000030517578,165.8000030517578,41976000,AMZN,0,,0.0050982572629307,0.7357962712363537,0.0110633121772641,163.05335083007813,24.906266738082493,0.5098257262930783,20,0,-0.16632452645095686,0,-0.8605097303294489,0,1.0524029446967202,0
2021-08-27,166.6614990234375,167.61599731445312,165.6875,167.48150634765625,167.48150634765625,48048000,AMZN,0,,0.0101417567246577,0.8486377075760626,0.0113913298058373,163.33165130615234,14.465408805031444,1.014175672465778,21,0,-0.1713876602280538,0,-1.0717406587228044,0,1.0066070584054059,0
2021-08-30,167.8715057373047,172.25,167.76100158691406,171.07850646972656,171.07850646972656,63844000,AMZN,0,,0.0214769988669896,1.1140270672073591,0.0129860410765462,163.94455261230468,32.87545787545787,2.1476998866989616,22,0,-0.14367194414240475,0,-1.1182213431531283,0,1.019142860168794,0
2021-08-31,171.24000549316406,173.62899780273438,169.7794952392578,173.5395050048828,173.5395050048828,87128000,AMZN,0,,0.014385200022726,1.5271093100946118,0.0110009896767067,165.0887023925781,36.47014598082827,1.438520002272603,23,0,-0.12290184023331008,0,-1.0127658710471712,0,1.0427873836074126,0
2021-09-01,174.82000732421875,176.35000610351562,173.76199340820312,173.9499969482422,173.9499969482422,72598000,AMZN,0,,0.0023654092095504,1.230658132060375,0.0088730568901663,166.47760162353515,-16.6766137177486,0.2365409209550417,24,0,-0.14928713102827879,0,-0.710399127364997,0,1.1296182575707279,0
2021-09-02,174.73800659179688,175.59800720214844,172.75,173.156005859375,173.156005859375,58474000,AMZN,0,,-0.0045644788893179,0.96424283999314,0.0089298613064445,167.85445251464844,-19.455081407201305,-0.4564478889317991,25,0,-0.1576145067468756,0,-0.8023687793836687,0,0.9973253770083049,0
2021-09-03,172.60000610351562,174.1334991455078,171.82200622558594,173.90249633789062,173.90249633789062,51514000,AMZN,0,,0.0043110862647286,0.8742447898988528,0.0089038681452766,169.2449523925781,-11.902725997879404,0.4311086264728647,26,0,-0.15910628941889965,0,-0.867973929678687,0,0.9657988309413307,0
2021-09-07,173.89999389648438,176.4044952392578,173.8470001220703,175.46449279785156,175.46449279785156,54758000,AMZN,0,,0.0089820243691383,0.9546606786079158,0.0078286549467485,170.46205139160156,6.297317234149946,0.8982024369138308,27,0,-0.1468749280501524,0,-0.7428321051756228,0,0.9980623834634598,0
2021-09-08,175.58250427246094,177.281494140625,174.7834930419922,176.27499389648438,176.27499389648438,61068000,AMZN,0,,0.0046191744307297,1.0847238455225925,0.0076587527995623,171.56065063476564,11.52343036633916,0.4619174430729789,28,0,-0.14447030346130674,0,-0.7343064853738004,0,1.030199769567399,0
2021-09-09,176.30099487304688,177.49949645996094,174.01849365234375,174.20799255371094,174.20799255371094,54384000,AMZN,0,,-0.0117260043360845,0.9490867587877434,0.0092980658602746,172.4855499267578,-10.945175869522494,-1.1726004336084506,29,0,-0.14167227811461347,0,-0.706458569710815,0,1.015968793067414,0
2021-09-10,175.0915069580078,175.42250061035156,173.14549255371094,173.45750427246094,173.45750427246094,47946000,AMZN,0,,-0.0043080014312122,0.8074544621685709,0.0098061330705736,173.2513000488281,-11.838040600176525,-0.4308001431212238,30,0,-0.1472025073069917,0,-0.8295463323327339,0,1.0096182298975371,0
2021-09-13,174.13999938964844,174.8979949951172,171.89999389648438,172.85850524902344,172.85850524902344,51380000,AMZN,0,,-0.003453289760797,0.8566731470149826,0.0098896276470855,173.78899993896485,7.162224168856635,-0.3453289760797062,31,0,-0.14230722763013343,0,-0.8307702083863324,0,1.014846985940608,0
2021-09-14,173.77749633789062,174.3404998779297,171.885498046875,172.5,172.5,38738000,AMZN,0,,-0.0020739809620994,0.6423210975403503,0.0075935571671697,173.9311492919922,-24.60490463215259,-0.2073980962099431,32,0,-0.10889373695822108,0,-0.40511530706172394,0,1.1307869609749006,0
2021-09-15,172.12600708007812,174.27099609375,170.10049438476562,173.7895050048828,173.7895050048828,59150000,AMZN,0,,0.0074753913326539,1.0233776479788508,0.0064543692665831,173.95614929199218,52.6924466931695,0.7475391332653958,31,0,-0.0937283274101175,0,-0.2835088887220727,0,1.1760297447844539,0
2021-09-16,172.9980010986328,174.62750244140625,172.3070068359375,174.41200256347656,174.41200256347656,51672000,AMZN,0,,0.0035819053548502,0.9394738277485865,0.0065117066753341,174.00234985351562,-12.64243448858834,0.3581905354850256,30,0,-0.12818992735126383,0,-0.5183258035633242,0,1.0044239233272358,0
2021-09-17,174.42050170898438,174.87049865722656,172.60650634765625,173.12600708007812,173.12600708007812,92332000,AMZN,0,,-0.0073733198661622,1.7451293178398892,0.0067983732138569,173.99934997558594,78.68865149403932,-0.7373319866162298,29,0,-0.03903464802133616,0,-0.4133634435651281,0,1.2280355921799557,0
2021-09-20,169.8000030517578,170.9499969482422,165.25050354003906,167.7864990234375,167.7864990234375,93382000,AMZN,0,,-0.0308417443843135,1.6588209797812208,0.0116679163804651,173.38775024414062,1.1372005371918623,-3.084174438431353,28,0,-0.05592071431733331,0,-0.00020805054296779701,0,1.3446968192296083,0
2021-09-21,168.75,168.98500061035156,166.6195068359375,167.18150329589844,167.18150329589844,55618000,AMZN,0,,-0.0036057473697842,0.9195945834228932,0.0108183528348987,172.5594512939453,-40.44034182176437,-0.3605747369784251,27,0,-0.14223201840066196,0,-0.7182118263927437,0,1.0550251447066237,0
2021-09-22,167.5500030517578,169.4499969482422,167.05250549316406,169.00250244140625,169.00250244140625,48228000,AMZN,0,,0.010892348194075,0.7962751993659913,0.011578500926632,171.8322021484375,-13.287065338559456,1.089234819407503,26,0,-0.1616667624481713,0,-1.023483115844301,0,0.9692087640897034,0
2021-09-23,169.00250244140625,171.447998046875,169.00250244140625,170.8000030517578,170.8000030517578,47588000,AMZN,0,,0.0106359407960527,0.8027259079331343,0.0120990153764908,171.49140319824218,-1.3270299411130448,1.063594079605279,25,0,-0.16721137488070048,0,-1.126074025825634,0,0.9797077991351788,0
2021-09-24,170.10049438476562,171.46299743652344,169.6699981689453,171.2760009765625,171.2760009765625,42324000,AMZN,0,,0.0027868730462519,0.722210656719576,0.0121504923376625,171.27325286865235,-11.061612171135582,0.2786873046251914,24,0,-0.17194384647694105,0,-1.1452124329192435,0,0.9651107058788073,0
2021-09-27,168.5749969482422,170.77850341796875,166.98049926757812,170.2899932861328,170.2899932861328,72690000,AMZN,0,,-0.0057568350779313,1.252386235984094,0.0122196481397172,171.0164016723633,71.74652679330875,-0.5756835077931344,23,0,-0.10955426456282996,0,-1.1721148763990108,0,1.0929126483477658,0
2021-09-28,167.885498046875,168.45950317382812,164.5050048828125,165.79800415039062,165.79800415039062,88616000,AMZN,0,,-0.0263784679831095,1.4727066652041974,0.0145560983702465,170.34620208740233,21.909478607786493,-2.63784679831095,22,0,-0.10872875372238305,0,-1.0819356111665535,0,1.0697881382303338,0
2021-09-29,166.10549926757812,167.56500244140625,164.89349365234375,165.05599975585938,165.05599975585938,51246000,AMZN,0,,-0.0044753517892663,0.78646408839779,0.0140022402874725,169.4728515625,-42.17071409226325,-0.4475351789266391,21,0,-0.14850374221072588,0,-0.9888704444837444,0,1.0224668883395296,0
2021-09-30,165.8000030517578,166.3925018310547,163.69949340820312,164.2519989013672,164.2519989013672,56848000,AMZN,0,,-0.0048710792439015,0.8831498098481271,0.0136743205005046,168.45685119628905,10.93158490418764,-0.487107924390151,20,0,-0.1784690706059915,0,-1.3897039495111958,0,0.9807393742091264,0
2021-10-01,164.45050048828125,165.45849609375,162.7969970703125,164.16299438476562,164.16299438476562,56712000,AMZN,0,,-0.0005418778291703,0.8740090495506048,0.0137628246235177,167.5605499267578,-0.2392344497607612,-0.0541877829170367,19,0,-0.18153672799064102,0,-1.432323215354951,0,0.9757296444111624,0
2021-10-04,163.96949768066406,163.99949645996094,158.8125,159.48899841308594,159.48899841308594,90462000,AMZN,0,,-0.028471678341373,1.4751195267198476,0.0132845868476135,166.73079986572264,59.51121455776556,-2.8471678341373097,18,0,-0.08107858802639217,0,-0.9961195169673625,0,1.0584249987426886,0
2021-10-05,160.22500610351562,163.0364990234375,160.1230010986328,161.0500030517578,161.0500030517578,65384000,AMZN,0,,0.0097875380383842,1.0712857919951764,0.0140891526241449,166.1176498413086,-27.722137472087727,0.978753803838428,17,0,-0.16165997037143515,0,-1.2167129163121873,0,1.0572476190190523,0
2021-10-06,160.67649841308594,163.2169952392578,159.93099975585938,163.10049438476562,163.10049438476562,50660000,AMZN,0,,0.0127320167286728,0.816967640598744,0.0143102551354598,165.52744903564454,-22.51927076960725,1.2732016728672857,16,0,-0.16912844796441667,0,-1.1827091305851756,0,1.0036333964456818,0
2021-10-07,164.57699584960938,166.28750610351562,164.1529998779297,165.1215057373047,165.1215057373047,48182000,AMZN,0,,0.012391203105561,0.7739707323341847,0.0145116470073723,164.95959930419923,-4.891433083300434,1.2391203105561075,15,0,-0.16981885176704914,0,-1.228869622935382,0,0.9750027298688657,0
2021-10-08,165.85000610351562,166.07150268554688,164.41000366210938,164.43099975585938,164.43099975585938,39964000,AMZN,0,,-0.0041818052612956,0.6413490733786533,0.0143544201805842,164.2750991821289,-17.05616205221867,-0.4181805261295634,14,0,-0.1655041027388427,0,-1.0110013424889166,0,0.9787875506476876,0
2021-10-11,163.75,164.62950134277344,161.90499877929688,162.31500244140625,162.31500244140625,40684000,AMZN,0,,-0.0128686033509184,0.6553859437725126,0.0146260220538884,163.47760009765625,1.801621459313374,-1.286860335091844,13,0,-0.16250169840284667,0,-0.8640827260474957,0,0.9935401491570213,0
2021-10-12,162.85000610351562,163.37649536132812,161.81399536132812,162.3665008544922,162.3665008544922,36392000,AMZN,0,,0.0003172745113595,0.6181147432391577,0.0125103720622441,163.13444976806642,-10.54960180906499,0.0317274511359544,12,0,-0.1597971023987701,0,-0.754697615436311,0,0.988215007963108,0
2021-10-13,163.48550415039062,164.41900634765625,163.05450439453125,164.21400451660156,164.21400451660156,48402000,AMZN,0,,0.0113786012039827,0.9021236305620892,0.0131524722628313,163.0502502441406,33.001758628269954,1.1378601203982708,11,0,-0.15452738017491124,0,-0.9458425404478281,0,1.0217509141163847,0
2021-10-14,165.12249755859375,165.6300048828125,164.53900146484375,164.9929962158203,164.9929962158203,42190000,AMZN,1,2021-10-28,0.0047437592275512,0.7905338305008526,0.0131434075565897,163.12434997558594,-12.834180405768358,0.4743759227551214,10,0,-0.1706455590061245,0,-0.9767057437369049,0,0.967162625665658,0
2021-10-15,165.5709991455078,170.52099609375,165.1999969482422,170.4510040283203,170.4510040283203,103598000,AMZN,1,2021-10-28,0.0330802393900442,1.995984833305076,0.0166671940219254,163.7531509399414,145.5510784546101,3.308023939004423,9,1,0.02839631347016358,0,-0.11948048176355686,0,1.3539861158139204,1
2021-10-18,169.41799926757812,172.45849609375,169.2550048828125,172.33700561523438,172.33700561523438,63482000,AMZN,1,2021-10-28,0.011064772529006,1.1217526214045144,0.0122382673080226,165.03795166015624,-38.72275526554567,1.1064772529006062,8,0,-0.12972490232292688,0,-0.5620175018222646,0,1.1525492602652585,0
2021-10-19,171.71449279785156,172.7344970703125,171.10000610351562,172.20750427246094,172.20750427246094,47722000,AMZN,1,2021-10-28,-0.0007514424560826,0.8854821890458643,0.0125032639785406,166.15370178222656,-24.825934910683344,-0.0751442456082607,7,0,-0.16151891941926444,0,-0.7492836811763044,0,0.9881030536744619,0
