Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Event_Window,Event_Earnings_Date
2023-12-29,376.0,377.1600036621094,373.4800109863281,376.0400085449219,368.87298583984375,18730800,MSFT,0,
2024-01-02,373.8599853515625,375.8999938964844,366.7699890136719,370.8699951171875,363.8014526367188,25258600,MSFT,0,
2024-01-03,369.010009765625,373.260009765625,368.510009765625,370.6000061035156,363.5366821289063,23083500,MSFT,0,
2024-01-04,370.6700134277344,373.1000061035156,367.1700134277344,367.9400024414063,360.9273681640625,20901500,MSFT,0,
2024-01-05,368.9700012207031,372.05999755859375,366.5,367.75,360.7409973144531,21004600,MSFT,0,
2024-01-08,369.2999877929688,375.2000122070313,369.010009765625,374.6900024414063,367.5487060546875,23134000,MSFT,0,
2024-01-09,372.010009765625,375.989990234375,371.1900024414063,375.7900085449219,368.6277160644531,20830000,MSFT,0,
2024-01-10,376.3699951171875,384.1700134277344,376.3200073242188,382.7699890136719,375.47467041015625,25514200,MSFT,0,
2024-01-11,386.0,390.6799926757813,380.3800048828125,384.6300048828125,377.2992858886719,27850800,MSFT,0,
2024-01-12,385.489990234375,388.6799926757813,384.6499938964844,388.4700012207031,381.0660400390625,21661200,MSFT,0,
2024-01-16,393.6600036621094,394.0299987792969,387.6199951171875,390.2699890136719,382.8317565917969,27202300,MSFT,1,2024-01-30
2024-01-17,387.9800109863281,390.1099853515625,384.80999755859375,389.4700012207031,382.0470275878906,22234100,MSFT,1,2024-01-30
2024-01-18,391.7200012207031,393.989990234375,390.1199951171875,393.8699951171875,386.3631286621094,23392100,MSFT,1,2024-01-30
2024-01-19,395.760009765625,398.6700134277344,393.5,398.6700134277344,391.07171630859375,29331100,MSFT,1,2024-01-30
2024-01-22,400.0199890136719,400.6199951171875,393.5899963378906,396.510009765625,388.9528503417969,27016900,MSFT,1,2024-01-30
2024-01-23,395.75,399.3800048828125,393.9299926757813,398.8999938964844,391.29730224609375,20525900,MSFT,1,2024-01-30
2024-01-24,401.5400085449219,405.6300048828125,400.4500122070313,402.55999755859375,394.8875732421875,24867000,MSFT,1,2024-01-30
2024-01-25,404.3200073242188,407.010009765625,402.5299987792969,404.8699951171875,397.1535339355469,21021200,MSFT,1,2024-01-30
2024-01-26,404.3699951171875,406.1700134277344,402.4299926757813,403.9299926757813,396.2313537597656,17803300,MSFT,1,2024-01-30
2024-01-29,406.05999755859375,409.9800109863281,404.3299865722656,409.7200012207031,401.91107177734375,24510200,MSFT,1,2024-01-30
2024-01-30,412.260009765625,413.0499877929688,406.4500122070313,408.5899963378906,400.8025817871094,33477600,MSFT,0,
2024-01-31,406.9599914550781,415.3200073242188,397.2099914550781,397.5799865722656,390.0024108886719,47871100,MSFT,0,
2024-02-01,401.8299865722656,408.0,401.7999877929688,403.7799987792969,396.0842590332031,30657700,MSFT,0,
2024-02-02,403.80999755859375,412.6499938964844,403.55999755859375,411.2200012207031,403.3825073242188,28256700,MSFT,0,
2024-02-05,409.8999938964844,411.1600036621094,403.989990234375,405.6499938964844,397.9186096191406,25352300,MSFT,0,
2024-02-06,405.8800048828125,407.9700012207031,402.9100036621094,405.489990234375,397.7616882324219,18382600,MSFT,0,
2024-02-07,407.4400024414063,414.2999877929688,407.3999938964844,414.0499877929688,406.1585083007813,22340500,MSFT,0,
2024-02-08,414.0499877929688,415.55999755859375,412.5299987792969,414.1099853515625,406.2173767089844,21225300,MSFT,0,
2024-02-09,415.25,420.8200073242188,415.0899963378906,420.5499877929688,412.53460693359375,22032800,MSFT,0,
2024-02-12,420.55999755859375,420.739990234375,414.75,415.260009765625,407.345458984375,21202900,MSFT,0,
2024-02-13,404.9400024414063,410.0700073242188,403.3900146484375,406.3200073242188,398.5758666992188,27824900,MSFT,0,
2024-02-14,408.0700073242188,409.8399963378906,404.5700073242188,409.489990234375,402.42822265625,20401200,MSFT,0,
2024-02-15,408.1400146484375,409.1300048828125,404.2900085449219,406.55999755859375,399.5487976074219,21825500,MSFT,0,
2024-02-16,407.9599914550781,408.2900085449219,403.4400024414063,404.05999755859375,397.0919189453125,22296500,MSFT,0,
2024-02-20,403.239990234375,404.489990234375,398.010009765625,402.7900085449219,395.84381103515625,24307900,MSFT,0,
2024-02-21,400.1700134277344,402.2900085449219,397.2200012207031,402.1799926757813,395.2442932128906,18518900,MSFT,0,
2024-02-22,410.1900024414063,412.8299865722656,408.5700073242188,411.6499938964844,404.5509948730469,27009900,MSFT,0,
2024-02-23,415.6700134277344,415.8599853515625,408.9700012207031,410.3399963378906,403.2635803222656,16295900,MSFT,0,
2024-02-26,411.4599914550781,412.1600036621094,407.3599853515625,407.5400085449219,400.5119018554688,16193500,MSFT,0,
2024-02-27,407.989990234375,408.3200073242188,403.8500061035156,407.4800109863281,400.452880859375,14835800,MSFT,0,
2024-02-28,408.1799926757813,409.2999877929688,405.3200073242188,407.7200012207031,400.6887512207031,13183100,MSFT,0,
2024-02-29,408.6400146484375,414.2000122070313,405.9200134277344,413.6400146484375,406.5066528320313,31947300,MSFT,0,
2024-03-01,411.2699890136719,415.8699951171875,410.8800048828125,415.5,408.3345947265625,17823400,MSFT,0,
2024-03-04,413.4400024414063,417.3500061035156,412.3200073242188,414.9200134277344,407.7646179199219,17596000,MSFT,0,
2024-03-05,413.9599914550781,414.25,400.6400146484375,402.6499938964844,395.7062072753906,26919200,MSFT,0,
2024-03-06,402.9700012207031,405.1600036621094,398.3900146484375,402.0899963378906,395.1558532714844,22344100,MSFT,0,
2024-03-07,406.1199951171875,409.7799987792969,402.239990234375,409.1400146484375,402.0842590332031,18718500,MSFT,0,
2024-03-08,407.9599914550781,410.4200134277344,404.3299865722656,406.2200012207031,399.2146301269531,18002200,MSFT,0,
2024-03-11,403.760009765625,405.6799926757813,401.260009765625,404.5199890136719,397.5439758300781,16120800,MSFT,0,
2024-03-12,407.6199951171875,415.5700073242188,406.7900085449219,415.2799987792969,408.1183776855469,22457000,MSFT,0,
2024-03-13,418.1000061035156,418.1799926757813,411.4500122070313,415.1000061035156,407.9415283203125,17115900,MSFT,0,
2024-03-14,420.239990234375,427.8200073242188,417.989990234375,425.2200012207031,417.8869934082031,34157300,MSFT,0,
2024-03-15,419.2900085449219,422.6000061035156,412.7900085449219,416.4200134277344,409.23876953125,45079900,MSFT,0,
2024-03-18,414.25,420.7300109863281,413.7799987792969,417.3200073242188,410.1232299804688,20106000,MSFT,0,
2024-03-19,417.8299865722656,421.6700134277344,415.5499877929688,421.4100036621094,414.1427307128906,19837900,MSFT,0,
2024-03-20,422.0,425.9599914550781,420.6600036621094,425.2300109863281,417.8967895507813,17860100,MSFT,0,
2024-03-21,429.8299865722656,430.8200073242188,427.1600036621094,429.3699951171875,421.9653930664063,21296200,MSFT,0,
2024-03-22,429.7000122070313,429.8599853515625,426.0700073242188,428.739990234375,421.3463134765625,17648500,MSFT,0,
2024-03-25,425.239990234375,427.4100036621094,421.6099853515625,422.8599853515625,415.5676879882813,18060500,MSFT,0,
2024-03-26,425.6099853515625,425.989990234375,421.3500061035156,421.6499938964844,414.3785705566406,16725600,MSFT,0,
2024-03-27,424.4400024414063,424.4500122070313,419.010009765625,421.4299926757813,414.1623229980469,16705000,MSFT,0,
2024-03-28,420.9599914550781,421.8699951171875,419.1199951171875,420.7200012207031,413.464599609375,21871200,MSFT,0,
2024-04-01,423.9500122070313,427.8900146484375,422.2200012207031,424.5700073242188,417.2481994628906,16316000,MSFT,0,
2024-04-02,420.1099853515625,422.3800048828125,417.8399963378906,421.4400024414063,414.1722106933594,17912000,MSFT,0,
2024-04-03,419.7300109863281,423.260009765625,419.0899963378906,420.4500122070313,413.1992492675781,16502300,MSFT,0,
2024-04-04,424.989990234375,428.6700134277344,417.5700073242188,417.8800048828125,410.6736145019531,19370900,MSFT,0,
2024-04-05,420.010009765625,426.510009765625,418.3200073242188,425.5199890136719,418.1817932128906,16554800,MSFT,0,
2024-04-08,425.1700134277344,427.2799987792969,423.2999877929688,424.5899963378906,417.2678833007813,14272400,MSFT,0,
2024-04-09,426.4400024414063,427.739990234375,421.6199951171875,426.2799987792969,418.9286804199219,12496900,MSFT,0,
2024-04-10,422.1900024414063,424.0299987792969,419.7000122070313,423.260009765625,415.9608154296875,16216600,MSFT,0,
2024-04-11,425.8200073242188,429.3699951171875,422.3599853515625,427.9299926757813,420.55023193359375,17966400,MSFT,1,2024-04-25
2024-04-12,424.0499877929688,425.1799926757813,419.7699890136719,421.8999938964844,414.6241760253906,19253800,MSFT,1,2024-04-25
2024-04-15,426.6000061035156,426.8200073242188,413.4299926757813,413.6400146484375,406.5066528320313,20273500,MSFT,1,2024-04-25
2024-04-16,414.5700073242188,418.3999938964844,413.7300109863281,414.5799865722656,407.4305114746094,16765600,MSFT,1,2024-04-25
2024-04-17,417.25,418.8800048828125,410.3299865722656,411.8399963378906,404.7376708984375,15855500,MSFT,1,2024-04-25
2024-04-18,410.6300048828125,411.8900146484375,403.9500122070313,404.2699890136719,397.29827880859375,21029900,MSFT,1,2024-04-25
2024-04-19,404.0299987792969,405.4800109863281,397.7699890136719,399.1199951171875,392.2370910644531,30565800,MSFT,1,2024-04-25
2024-04-22,400.0799865722656,402.8500061035156,395.75,400.9599914550781,394.04534912109375,20286900,MSFT,1,2024-04-25
2024-04-23,404.239990234375,408.2000122070313,403.05999755859375,407.5700073242188,400.5413818359375,15734500,MSFT,1,2024-04-25
2024-04-24,409.55999755859375,412.4700012207031,406.7799987792969,409.05999755859375,402.0056457519531,15065300,MSFT,1,2024-04-25
2024-04-25,394.0299987792969,399.8900146484375,388.0299987792969,399.0400085449219,392.1584777832031,40586500,MSFT,0,
2024-04-26,412.1700134277344,413.0,405.760009765625,406.3200073242188,399.3128967285156,29694700,MSFT,0,
2024-04-29,405.25,406.3200073242188,399.1900024414063,402.25,395.3131103515625,19582100,MSFT,0,
2024-04-30,401.489990234375,402.1600036621094,389.1700134277344,389.3299865722656,382.6158447265625,28781400,MSFT,0,
2024-05-01,392.6099853515625,401.7200012207031,390.30999755859375,394.9400024414063,388.1291809082031,23562500,MSFT,0,
2024-05-02,397.6600036621094,399.9299926757813,394.6499938964844,397.8399963378906,390.9791564941406,17709400,MSFT,0,
2024-05-03,402.2799987792969,407.1499938964844,401.8599853515625,406.6600036621094,399.6470336914063,17446700,MSFT,0,
2024-05-06,408.760009765625,413.9299926757813,406.3699951171875,413.5400085449219,406.4083862304688,16996600,MSFT,0,
2024-05-07,414.6600036621094,414.6700134277344,409.0899963378906,409.3399963378906,402.2807922363281,20018200,MSFT,0,
2024-05-08,408.1700134277344,412.2300109863281,406.7099914550781,410.5400085449219,403.4601440429688,11792300,MSFT,0,
2024-05-09,410.5700073242188,412.7200012207031,409.1000061035156,412.3200073242188,405.20941162109375,14689700,MSFT,0,
2024-05-10,412.9400024414063,415.3800048828125,411.7999877929688,414.739990234375,407.5877075195313,13402300,MSFT,0,
2024-05-13,418.010009765625,418.3500061035156,410.8200073242188,413.7200012207031,406.5852966308594,15440200,MSFT,0,
2024-05-14,412.0199890136719,417.489990234375,411.5499877929688,416.55999755859375,409.3763122558594,15109300,MSFT,0,
2024-05-15,417.8999938964844,423.80999755859375,417.2699890136719,423.0799865722656,416.5338439941406,22239500,MSFT,0,
2024-05-16,421.7999877929688,425.4200134277344,420.3500061035156,420.989990234375,414.4761657714844,17530100,MSFT,0,
2024-05-17,422.5400085449219,422.9200134277344,418.0299987792969,420.2099914550781,413.7083129882813,15352200,MSFT,0,
2024-05-20,420.2099914550781,426.7699890136719,419.989990234375,425.3399963378906,418.7588806152344,16272100,MSFT,0,
2024-05-21,426.8299865722656,432.9700012207031,424.8500061035156,429.0400085449219,422.4016418457031,21453300,MSFT,0,
2024-05-22,430.0899963378906,432.4100036621094,427.1300048828125,430.5199890136719,423.8587341308594,18073700,MSFT,0,
2024-05-23,432.9700012207031,433.6000061035156,425.4200134277344,427.0,420.3932189941406,17211700,MSFT,0,
2024-05-24,427.1900024414063,431.05999755859375,424.4100036621094,430.1600036621094,423.5043640136719,11855300,MSFT,0,
2024-05-28,429.6300048828125,430.8200073242188,426.6000061035156,430.3200073242188,423.661865234375,15718000,MSFT,0,
2024-05-29,425.6900024414063,430.9400024414063,425.6900024414063,429.1700134277344,422.5296630859375,15517100,MSFT,0,
2024-05-30,424.2999877929688,424.2999877929688,414.239990234375,414.6700134277344,408.2539978027344,28394500,MSFT,0,
2024-05-31,416.75,416.75,404.510009765625,415.1300048828125,408.7068786621094,47995300,MSFT,0,
2024-06-03,415.5299987792969,416.4299926757813,408.9200134277344,413.5199890136719,407.1217346191406,17484700,MSFT,0,
2024-06-04,412.4299926757813,416.4400024414063,409.6799926757813,416.0700073242188,409.6322937011719,14348900,MSFT,0,
2024-06-05,417.80999755859375,424.0799865722656,416.2999877929688,424.010009765625,417.4495239257813,16988000,MSFT,0,
2024-06-06,424.010009765625,425.30999755859375,420.5799865722656,424.5199890136719,417.9515686035156,14861300,MSFT,0,
2024-06-07,426.2000122070313,426.2799987792969,423.0,423.8500061035156,417.2919616699219,13621700,MSFT,0,
2024-06-10,424.7000122070313,428.0799865722656,423.8900146484375,427.8699951171875,421.249755859375,13982900,MSFT,0,
2024-06-11,425.4800109863281,432.8200073242188,425.25,432.6799926757813,425.9853515625,14551100,MSFT,0,
2024-06-12,435.3200073242188,443.3999938964844,433.25,441.05999755859375,434.2356872558594,22366200,MSFT,0,
2024-06-13,440.8500061035156,443.3900146484375,439.3699951171875,441.5799865722656,434.7476196289063,15960600,MSFT,0,
2024-06-14,438.2799987792969,443.1400146484375,436.7200012207031,442.5700073242188,435.7223205566406,13582000,MSFT,0,
2024-06-17,442.5899963378906,450.9400024414063,440.7200012207031,448.3699951171875,441.4325256347656,20790000,MSFT,0,
2024-06-18,449.7099914550781,450.1400146484375,444.8900146484375,446.3399963378906,439.43402099609375,17112500,MSFT,0,
2024-06-20,446.2999877929688,446.5299987792969,441.2699890136719,445.7000122070313,438.8038330078125,19877400,MSFT,0,
2024-06-21,447.3800048828125,450.5799865722656,446.510009765625,449.7799987792969,442.82073974609375,34187100,MSFT,0,
2024-06-24,449.7999877929688,452.75,446.4100036621094,447.6700134277344,440.7433776855469,15913700,MSFT,0,
2024-06-25,448.25,451.4200134277344,446.75,450.9500122070313,443.97265625,16413400,MSFT,0,
2024-06-26,449.0,453.6000061035156,448.1900024414063,452.1600036621094,445.1638793945313,16507000,MSFT,0,
2024-06-27,452.1799926757813,456.1700134277344,451.7699890136719,452.8500061035156,445.8432922363281,14806300,MSFT,0,
2024-06-28,453.0700073242188,455.3800048828125,446.4100036621094,446.9500122070313,440.0345458984375,28362300,MSFT,0,
2024-07-01,448.6600036621094,457.3699951171875,445.6600036621094,456.7300109863281,449.6631774902344,17662800,MSFT,0,
2024-07-02,453.2000122070313,459.5899963378906,453.1099853515625,459.2799987792969,452.17376708984375,13979800,MSFT,0,
2024-07-03,458.1900024414063,461.0199890136719,457.8800048828125,460.7699890136719,453.6406555175781,9932800,MSFT,0,
2024-07-05,459.6099853515625,468.3500061035156,458.9700012207031,467.55999755859375,460.3255920410156,16000300,MSFT,0,
2024-07-08,466.5499877929688,467.7000122070313,464.4599914550781,466.239990234375,459.0260620117188,12962300,MSFT,0,
2024-07-09,467.0,467.3299865722656,458.0,459.5400085449219,452.42974853515625,17207200,MSFT,0,
2024-07-10,461.2200012207031,466.4599914550781,458.8599853515625,466.25,459.0359191894531,18196100,MSFT,0,
2024-07-11,462.9800109863281,464.7799987792969,451.5499877929688,454.7000122070313,447.6646728515625,23111200,MSFT,0,
2024-07-12,454.3299865722656,456.3599853515625,450.6499938964844,453.5499877929688,446.5323791503906,16324300,MSFT,0,
2024-07-15,453.2999877929688,457.260009765625,451.4299926757813,453.9599914550781,446.9360961914063,14429400,MSFT,0,
2024-07-16,454.2200012207031,454.2999877929688,446.6600036621094,449.5199890136719,442.5647583007813,17175700,MSFT,1,2024-07-30
2024-07-17,442.5899963378906,444.8500061035156,439.1799926757813,443.5199890136719,436.6575927734375,21778000,MSFT,1,2024-07-30
2024-07-18,444.3399963378906,444.6499938964844,434.3999938964844,440.3699951171875,433.5563354492188,20794800,MSFT,1,2024-07-30
2024-07-19,433.1000061035156,441.1400146484375,432.0,437.1099853515625,430.3467712402344,20940400,MSFT,1,2024-07-30
2024-07-22,441.7900085449219,444.6000061035156,438.9100036621094,442.9400024414063,436.0865783691406,15808800,MSFT,1,2024-07-30
2024-07-23,443.8999938964844,448.3900146484375,443.1000061035156,444.8500061035156,437.967041015625,13107100,MSFT,1,2024-07-30
2024-07-24,440.4500122070313,441.4800109863281,427.5899963378906,428.8999938964844,422.2637939453125,26805800,MSFT,1,2024-07-30
2024-07-25,428.7999877929688,429.7999877929688,417.510009765625,418.3999938964844,411.9262390136719,29943800,MSFT,1,2024-07-30
2024-07-26,418.2000122070313,428.9200134277344,417.2699890136719,425.2699890136719,418.6899719238281,23583800,MSFT,1,2024-07-30
2024-07-29,431.5799865722656,432.1499938964844,424.7000122070313,426.7300109863281,420.1274108886719,15125800,MSFT,1,2024-07-30
2024-07-30,427.7200012207031,429.0499877929688,417.3599853515625,422.9200134277344,416.3763122558594,32687600,MSFT,0,
2024-07-31,420.5,421.7799987792969,412.2099914550781,418.3500061035156,411.8770446777344,42891400,MSFT,0,
2024-08-01,420.7900085449219,427.4599914550781,413.0899963378906,417.1099853515625,410.6562194824219,30296400,MSFT,0,
2024-08-02,412.489990234375,415.0,404.3399963378906,408.489990234375,402.1695251464844,29437900,MSFT,0,
2024-08-05,389.1700134277344,401.0400085449219,385.5799865722656,395.1499938964844,389.0359802246094,40709200,MSFT,0,
2024-08-06,400.0,405.6700134277344,398.5,399.6099853515625,393.4269714355469,24946500,MSFT,0,
2024-08-07,408.6400146484375,410.0799865722656,397.4700012207031,398.4299926757813,392.2652587890625,20650900,MSFT,0,
2024-08-08,402.4400024414063,405.8599853515625,399.9400024414063,402.6900024414063,396.4593200683594,20203000,MSFT,0,
2024-08-09,404.0299987792969,408.0499877929688,402.260009765625,406.0199890136719,399.7378234863281,19276700,MSFT,0,
2024-08-12,407.05999755859375,408.760009765625,404.239990234375,406.80999755859375,400.51556396484375,16762900,MSFT,0,
2024-08-13,409.5899963378906,414.9500122070313,409.5700073242188,414.010009765625,407.6042175292969,19414300,MSFT,0,
2024-08-14,414.7999877929688,417.7200012207031,412.4500122070313,416.8599853515625,410.41009521484375,18267000,MSFT,0,
2024-08-15,419.7999877929688,421.1099853515625,417.6600036621094,421.0299987792969,415.2626953125,20752100,MSFT,0,
2024-08-16,420.6000061035156,421.3399963378906,417.2999877929688,418.4700012207031,412.73773193359375,22775600,MSFT,0,
2024-08-19,418.9599914550781,421.75,416.4599914550781,421.5299987792969,415.755859375,15234000,MSFT,0,
2024-08-20,421.7000122070313,425.8599853515625,421.6400146484375,424.7999877929688,418.9810180664063,16387600,MSFT,0,
2024-08-21,424.0799865722656,426.3999938964844,421.7200012207031,424.1400146484375,418.3301086425781,16067300,MSFT,0,
2024-08-22,424.3599853515625,426.7900085449219,414.6099853515625,415.5499877929688,409.8577880859375,19361900,MSFT,0,
2024-08-23,416.9800109863281,419.260009765625,412.0899963378906,416.7900085449219,411.080810546875,18493800,MSFT,0,
2024-08-26,416.3699951171875,417.2799987792969,411.3399963378906,413.489990234375,407.8259582519531,13152800,MSFT,0,
2024-08-27,412.8599853515625,414.3599853515625,410.25,413.8399963378906,408.171142578125,13492900,MSFT,0,
2024-08-28,414.8800048828125,415.0,407.30999755859375,410.6000061035156,404.9756164550781,14882700,MSFT,0,
2024-08-29,414.9400024414063,422.0499877929688,410.6000061035156,413.1199951171875,407.4610290527344,17045200,MSFT,0,
2024-08-30,415.6000061035156,417.489990234375,412.1300048828125,417.1400146484375,411.4259948730469,24308300,MSFT,0,
2024-09-03,417.9100036621094,419.8800048828125,407.0299987792969,409.4400024414063,403.8314514160156,20313600,MSFT,0,
2024-09-04,405.9100036621094,411.239990234375,404.3699951171875,408.8999938964844,403.2988586425781,15135800,MSFT,0,
2024-09-05,407.6199951171875,413.1000061035156,406.1300048828125,408.3900146484375,402.79583740234375,14195500,MSFT,0,
2024-09-06,409.05999755859375,410.6499938964844,400.7999877929688,401.7000122070313,396.1974792480469,19609500,MSFT,0,
2024-09-09,407.239990234375,408.6499938964844,402.1499938964844,405.7200012207031,400.1624145507813,15295100,MSFT,0,
2024-09-10,408.2000122070313,416.3299865722656,407.7000122070313,414.2000122070313,408.5262756347656,19594300,MSFT,0,
2024-09-11,415.5,423.989990234375,409.5799865722656,423.0400085449219,417.2452087402344,19266900,MSFT,0,
2024-09-12,423.30999755859375,427.3699951171875,419.75,427.0,421.1509399414063,17395700,MSFT,0,
2024-09-13,425.8299865722656,431.8299865722656,425.4599914550781,430.5899963378906,424.6917419433594,15874600,MSFT,0,
2024-09-16,430.6000061035156,433.5299987792969,428.2200012207031,431.3399963378906,425.4314575195313,13834700,MSFT,0,
2024-09-17,440.2300109863281,441.8500061035156,432.2699890136719,435.1499938964844,429.1892700195313,18874200,MSFT,0,
2024-09-18,435.0,436.0299987792969,430.4100036621094,430.80999755859375,424.9087524414063,18898000,MSFT,0,
2024-09-19,441.2300109863281,441.5,436.8999938964844,438.6900024414063,432.6808166503906,21706600,MSFT,0,
2024-09-20,437.2200012207031,439.239990234375,434.2200012207031,435.2699890136719,429.3075866699219,55167100,MSFT,0,
2024-09-23,434.2799987792969,436.4599914550781,430.3900146484375,433.510009765625,427.5717468261719,15128900,MSFT,0,
2024-09-24,433.0,433.3500061035156,426.1000061035156,429.1700134277344,423.2912292480469,17015800,MSFT,0,
2024-09-25,429.8299865722656,433.1199951171875,428.5700073242188,432.1099853515625,426.19091796875,13396400,MSFT,0,
2024-09-26,435.0899963378906,435.2999877929688,429.1300048828125,431.30999755859375,425.40185546875,14492000,MSFT,0,
2024-09-27,431.5199890136719,431.8500061035156,427.4700012207031,428.0199890136719,422.1569519042969,14896100,MSFT,0,
2024-09-30,428.2099914550781,430.4200134277344,425.3699951171875,430.2999877929688,424.40570068359375,16807300,MSFT,0,
2024-10-01,428.4500122070313,428.4800109863281,418.80999755859375,420.6900024414063,414.9273681640625,19092900,MSFT,0,
2024-10-02,422.5799865722656,422.8200073242188,416.7099914550781,417.1300048828125,411.4161071777344,16582300,MSFT,0,
2024-10-03,417.6300048828125,419.5499877929688,414.2900085449219,416.5400085449219,410.834228515625,13686400,MSFT,0,
2024-10-04,418.239990234375,419.75,414.9700012207031,416.05999755859375,410.3608093261719,19169700,MSFT,0,
2024-10-07,416.0,417.1099853515625,409.0,409.5400085449219,403.93011474609375,20919800,MSFT,0,
2024-10-08,410.8999938964844,415.6600036621094,408.1700134277344,414.7099914550781,409.0292663574219,19229300,MSFT,0,
2024-10-09,415.8599853515625,420.3800048828125,414.2999877929688,417.4599914550781,411.7415771484375,14974300,MSFT,0,
2024-10-10,415.2300109863281,417.3500061035156,413.1499938964844,415.8399963378906,410.1437683105469,13848400,MSFT,0,
2024-10-11,416.1400146484375,417.1300048828125,413.25,416.3200073242188,410.6171875,14144900,MSFT,0,
2024-10-14,417.7699890136719,424.0400085449219,417.5199890136719,419.1400146484375,413.3985900878906,16653100,MSFT,0,
2024-10-15,422.1799926757813,422.4800109863281,415.260009765625,418.739990234375,413.0040588378906,18900200,MSFT,0,
2024-10-16,415.1700134277344,416.3599853515625,410.4800109863281,416.1199951171875,410.4198913574219,15508900,MSFT,1,2024-10-30
2024-10-17,422.3599853515625,422.5,415.5899963378906,416.7200012207031,411.01171875,14820000,MSFT,1,2024-10-30
2024-10-18,417.1400146484375,419.6499938964844,416.260009765625,418.1600036621094,412.4320373535156,17145300,MSFT,1,2024-10-30
2024-10-21,416.1199951171875,418.9599914550781,413.75,418.7799987792969,413.0435485839844,14206100,MSFT,1,2024-10-30
2024-10-22,418.489990234375,430.5799865722656,418.0400085449219,427.510009765625,421.6539306640625,25482200,MSFT,1,2024-10-30
2024-10-23,430.8599853515625,431.0799865722656,422.5299987792969,424.6000061035156,418.7837829589844,19654400,MSFT,1,2024-10-30
2024-10-24,425.3299865722656,425.9800109863281,422.3999938964844,424.7300109863281,418.9119873046875,13581600,MSFT,1,2024-10-30
2024-10-25,426.760009765625,432.5199890136719,426.5700073242188,428.1499938964844,422.28515625,16899100,MSFT,1,2024-10-30
2024-10-28,431.6600036621094,431.9400024414063,426.2999877929688,426.5899963378906,420.74652099609375,14882400,MSFT,1,2024-10-30
2024-10-29,428.0,433.1700134277344,425.7999877929688,431.9500122070313,426.0331726074219,17644100,MSFT,1,2024-10-30
2024-10-30,437.4400024414063,438.5,432.1000061035156,432.5299987792969,426.6051635742188,29749100,MSFT,0,
2024-10-31,415.3599853515625,416.1600036621094,406.2999877929688,406.3500061035156,400.7838134765625,53971000,MSFT,0,
2024-11-01,409.010009765625,415.5,407.5,410.3699951171875,404.7487487792969,24230400,MSFT,0,
2024-11-04,409.7999877929688,410.4200134277344,405.5700073242188,408.4599914550781,402.8649291992188,19672300,MSFT,0,
2024-11-05,408.3699951171875,414.8999938964844,408.0799865722656,411.4599914550781,405.8237915039063,17626000,MSFT,0,
2024-11-06,412.4200134277344,420.4500122070313,410.5199890136719,420.1799926757813,414.4243469238281,26681800,MSFT,0,
2024-11-07,421.2799987792969,426.8500061035156,419.8800048828125,425.4299926757813,419.6024169921875,19901800,MSFT,0,
2024-11-08,425.3200073242188,426.5,421.7799987792969,422.5400085449219,416.7520446777344,16891400,MSFT,0,
2024-11-11,422.5199890136719,424.80999755859375,416.0,418.010009765625,412.2840881347656,24503300,MSFT,0,
2024-11-12,418.25,424.4400024414063,417.2000122070313,423.0299987792969,417.23529052734375,19401200,MSFT,0,
2024-11-13,421.6400146484375,429.3299865722656,418.2099914550781,425.2000122070313,419.3756103515625,21502200,MSFT,0,
2024-11-14,425.0,428.1700134277344,420.0,426.8900146484375,421.0424499511719,30246900,MSFT,0,
2024-11-15,419.8200073242188,422.7999877929688,413.6400146484375,415.0,409.3152770996094,28247600,MSFT,0,
2024-11-18,414.8699951171875,418.3999938964844,412.1000061035156,415.760009765625,410.0649108886719,24727000,MSFT,0,
2024-11-19,413.1099853515625,417.9400024414063,411.5499877929688,417.7900085449219,412.0670776367188,18133500,MSFT,0,
2024-11-20,416.8699951171875,417.2900085449219,410.5799865722656,415.489990234375,409.7985534667969,19191700,MSFT,0,
2024-11-21,419.5,419.7799987792969,410.2900085449219,412.8699951171875,408.0295715332031,20780200,MSFT,0,
2024-11-22,411.3699951171875,417.3999938964844,411.05999755859375,417.0,412.1111145019531,24814600,MSFT,0,
2024-11-25,418.3800048828125,421.0799865722656,414.8500061035156,418.7900085449219,413.8801879882813,27691100,MSFT,0,
2024-11-26,419.5899963378906,429.0400085449219,418.8500061035156,427.989990234375,422.9723205566406,23458900,MSFT,0,
2024-11-27,425.1099853515625,427.2300109863281,422.0199890136719,422.989990234375,418.0309448242188,18332400,MSFT,0,
2024-11-29,420.0899963378906,424.8800048828125,417.7999877929688,423.4599914550781,418.4954223632813,16271900,MSFT,0,
2024-12-02,421.5700073242188,433.0,421.30999755859375,430.9800109863281,425.9273071289063,20207200,MSFT,0,
2024-12-03,429.8399963378906,432.4700012207031,427.739990234375,431.2000122070313,426.1446838378906,18302000,MSFT,0,
2024-12-04,433.0299987792969,439.6700134277344,432.6300048828125,437.4200134277344,432.2917785644531,26009400,MSFT,0,
2024-12-05,437.9200134277344,444.6600036621094,436.1700134277344,442.6199951171875,437.4307861328125,21697800,MSFT,0,
2024-12-06,442.2999877929688,446.1000061035156,441.7699890136719,443.5700073242188,438.3696594238281,18821000,MSFT,0,
2024-12-09,442.6000061035156,448.3299865722656,440.5,446.0199890136719,440.7909240722656,19144400,MSFT,0,
